ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
JPM,20230921,147.14,147.58,148.85,146.63,148.3,-0.78,7990738,1178911133.61,147.53
JPM,20230920,148.3,149.65,150.25,148.13,148.93,-0.42,7297371,1088007367.14,149.1
JPM,20230919,148.93,149.5,149.72,147.21,149.12,-0.13,7920234,1177035558.22,148.61
JPM,20230918,149.12,148.16,149.14,147.75,148.81,0.21,6498840,966665406.61,148.74
JPM,20230915,148.81,148.92,149.73,148.31,149.25,-0.29,19489333,2901985070.9,148.9
JPM,20230914,149.25,147.84,149.9,147.52,146.41,1.94,9918578,1480168339.42,149.23
JPM,20230913,146.41,147.34,147.7,145.82,146.34,0.05,7012906,1028563988.17,146.67
JPM,20230912,146.34,144.5,147.32,144.05,144.46,1.3,8286902,1209681348.14,145.98
JPM,20230911,144.46,144.75,145.05,143.69,143.83,0.44,6810492,983183124.7,144.36
JPM,20230908,143.83,143.37,144.12,142.65,143.72,0.08,7095020,1019293277.26,143.66
JPM,20230907,143.72,144.13,145.27,143.39,144.96,-0.86,8256516,1189796156.01,144.1
JPM,20230906,144.96,144.7,145.54,144.11,145.2,-0.17,8052574,1166622375.58,144.88
JPM,20230905,145.2,147.16,148.21,145.01,146.82,-1.1,7774078,1132743802.41,145.71
JPM,20230901,146.82,146.09,148.08,145.7,146.33,0.33,7854918,1155745220.86,147.14
JPM,20230831,146.33,148.26,148.35,145.96,148.16,-1.24,10772743,1580896803.43,146.75
JPM,20230830,148.16,148.62,149.15,147.19,148.76,-0.4,6205121,918703533.24,148.06
JPM,20230829,148.76,147.71,148.85,147.18,147.56,0.81,6336961,940018521.15,148.34
JPM,20230828,147.56,147.57,148.61,147.13,147.05,0.35,5065649,748600089.53,147.78
JPM,20230825,147.05,147.28,148.62,145.85,147.23,-0.12,6678930,981544302.2,146.96
JPM,20230824,147.23,147.5,149.41,146.99,147.37,-0.09,6513856,961890693.35,147.67
JPM,20230823,147.37,146.35,147.59,145.46,146.38,0.68,7756875,1139220505.63,146.87
JPM,20230822,146.38,149.26,149.64,145.85,149.48,-2.07,9496836,1395583792.29,146.95
JPM,20230821,149.48,149.65,150.1,148.02,148.97,0.34,8265367,1233916802.55,149.29
JPM,20230818,148.97,147.65,149.5,147.44,148.63,0.23,8287625,1233034505.03,148.78
JPM,20230817,148.63,150.88,151.26,148.4,150.19,-1.04,9896785,1479499189.29,149.49
JPM,20230816,150.19,150.6,150.96,149.68,150.83,-0.42,6909176,1039267959.25,150.42
JPM,20230815,150.83,152.85,153.27,150.23,154.77,-2.55,10067727,1520488638.58,151.03
JPM,20230814,154.77,153.61,154.92,152.92,154.45,0.21,4984750,769170851.8,154.3
JPM,20230811,154.45,153.03,154.52,152.63,153.56,0.58,5031668,775030841.04,154.03
JPM,20230810,153.56,154.38,155.44,153.09,153.79,-0.15,5972813,919870541.0,154.01
JPM,20230809,153.79,155.32,155.52,153.47,155.88,-1.34,6193445,955860379.32,154.33
JPM,20230808,155.88,154.32,155.98,152.59,156.76,-0.56,8492840,1312429139.42,154.53
JPM,20230807,156.76,156.6,157.7,156.6,156.02,0.47,7214301,1132762850.11,157.02
JPM,20230804,156.02,156.4,157.8,155.7,156.35,-0.21,6140871,962566177.07,156.75
JPM,20230803,156.35,155.0,156.92,154.35,155.4,0.61,5922383,924656386.87,156.13
JPM,20230802,155.4,155.56,155.69,153.94,157.18,-1.13,8209789,1272821139.29,155.04
JPM,20230731,157.96,157.18,159.38,157.15,156.91,0.67,8578504,1354741457.28,157.92
JPM,20230728,156.91,157.28,157.6,156.44,156.02,0.57,8501770,1334302726.07,156.94
JPM,20230727,156.02,157.77,158.78,155.55,157.76,-1.1,10245075,1608534147.42,157.01
JPM,20230726,157.76,156.71,158.25,156.28,156.82,0.6,8686031,1366731429.85,157.35
JPM,20230725,156.82,157.3,157.72,155.96,158.0,-0.75,9221098,1447470885.44,156.97
JPM,20230724,158.0,154.97,158.79,154.73,154.95,1.97,13965520,2201014970.98,157.6
JPM,20230721,154.95,155.8,156.14,154.69,156.15,-0.77,10587305,1644662661.88,155.34
JPM,20230720,156.15,154.53,156.59,154.41,154.25,1.23,9847723,1536833681.84,156.06
JPM,20230719,154.25,152.75,155.21,152.22,153.66,0.38,12175204,1877126686.94,154.18
JPM,20230718,153.66,153.38,154.4,152.82,153.38,0.18,12135399,1865567728.38,153.73
JPM,20230717,153.38,150.35,153.75,150.35,149.77,2.41,17098434,2609949421.69,152.64
JPM,20230714,149.77,151.55,152.89,148.41,148.87,0.6,25773692,3867515426.07,150.06
JPM,20230713,148.87,148.7,149.37,147.75,148.15,0.49,9607637,1429276371.33,148.76
JPM,20230712,148.15,147.45,149.87,147.0,147.42,0.5,11146895,1656181247.4,148.58
JPM,20230711,147.42,146.34,147.82,145.71,145.15,1.56,11059840,1626022211.33,147.02
JPM,20230710,145.15,144.5,145.99,144.5,144.34,0.56,9001426,1306794711.56,145.18
JPM,20230707,144.34,143.91,145.84,143.0,143.21,0.79,8893207,1287929445.12,144.82
JPM,20230706,143.21,143.02,143.39,141.44,144.64,-0.99,9541738,1360749164.53,142.61
JPM,20230705,144.64,144.94,145.43,144.36,146.61,-1.34,8816723,1276982419.12,144.84
JPM,20230703,146.61,146.19,147.48,146.0,145.44,0.8,8020399,1176844373.83,146.73
JPM,20230630,145.44,144.6,146.0,143.66,143.43,1.4,13954614,2025527572.18,145.15
JPM,20230629,143.43,140.07,143.56,139.85,138.59,3.49,15185391,2166893187.45,142.7
JPM,20230628,138.59,139.16,139.21,137.96,139.2,-0.44,7372277,1021280132.08,138.53
JPM,20230627,139.2,139.0,139.84,138.54,139.19,0.01,8097125,1127050245.7,139.19
JPM,20230626,139.19,138.87,140.01,137.69,138.85,0.24,8361567,1161966830.47,138.97
JPM,20230623,138.85,138.54,139.18,137.62,139.58,-0.52,9554293,1325860704.76,138.77
JPM,20230622,139.58,142.31,142.6,138.95,142.32,-1.93,9690887,1357995624.37,140.13
JPM,20230621,142.32,142.9,144.02,141.69,142.53,-0.15,9565442,1365962431.05,142.8
JPM,20230620,142.53,142.61,143.0,141.04,143.26,-0.51,8307445,1182240888.47,142.31
JPM,20230616,143.26,143.05,143.97,142.5,143.09,0.12,13720375,1965531529.15,143.26
JPM,20230615,143.09,140.59,143.4,140.03,141.49,1.13,9240305,1316024566.77,142.42
JPM,20230614,141.49,143.0,143.61,140.7,142.02,-0.37,9028309,1279677031.81,141.74
JPM,20230613,142.02,140.48,142.87,140.14,141.0,0.72,7645297,1086144485.35,142.07
JPM,20230612,141.0,141.07,141.32,139.76,141.01,-0.01,7587348,1067764449.1,140.73
JPM,20230609,141.01,140.35,141.8,140.21,140.73,0.2,7228676,1019795659.13,141.08
JPM,20230608,140.73,140.67,140.89,139.48,140.69,0.03,7144524,1002347424.65,140.3
JPM,20230607,140.69,139.55,141.27,138.83,139.34,0.97,9040731,1268931689.11,140.36
JPM,20230606,139.34,138.68,140.1,138.21,139.09,0.18,9266879,1290715927.69,139.28
JPM,20230605,139.09,140.11,139.31,138.13,140.47,-0.98,8491465,1179270883.1,138.88
JPM,20230602,140.47,139.56,141.48,139.34,137.58,2.1,12755668,1794773510.27,140.7
JPM,20230601,137.58,136.52,138.23,135.45,135.71,1.38,12022762,1650654288.3,137.29
JPM,20230531,135.71,136.73,136.84,134.4,137.46,-1.27,13751766,1861430932.22,135.36
JPM,20230530,137.46,136.8,137.72,136.02,136.94,0.38,7352414,1007685100.77,137.06
JPM,20230526,136.94,136.11,137.6,135.63,135.67,0.94,8222231,1125343868.05,136.87
JPM,20230525,135.67,134.82,136.27,134.58,135.34,0.24,8056707,1091332606.64,135.46
JPM,20230524,135.34,135.4,136.35,135.08,136.59,-0.92,8045848,1090059613.35,135.48
JPM,20230523,136.59,137.54,139.03,136.46,138.03,-1.04,9448317,1298433168.54,137.42
JPM,20230522,138.03,141.0,141.64,137.66,139.18,-0.83,11340641,1574922559.77,138.87
JPM,20230519,139.18,139.79,140.49,138.13,139.5,-0.23,13478692,1878497133.57,139.37
JPM,20230518,139.5,138.27,139.73,137.76,138.45,0.76,10473176,1452236871.83,138.66
JPM,20230517,138.45,135.9,138.59,135.46,134.32,3.07,12529399,1724199539.3,137.61
JPM,20230516,134.32,135.46,135.94,133.96,135.23,-0.67,6442149,866950913.25,134.57
JPM,20230515,135.23,134.27,135.67,133.96,134.1,0.84,7639449,1030358460.76,134.87
JPM,20230512,134.1,136.82,136.99,133.13,136.05,-1.43,9988598,1340019465.72,134.15
JPM,20230511,136.05,135.0,136.81,134.9,136.48,-0.32,7057277,959462214.35,135.95
JPM,20230510,136.48,137.95,138.06,134.87,136.41,0.05,8133414,1107723080.99,136.19
JPM,20230509,136.41,135.93,136.95,135.21,137.07,-0.48,7343574,1000346056.42,136.22
JPM,20230508,137.07,137.49,137.97,136.48,136.74,0.24,7216047,989592882.44,137.14
JPM,20230505,136.74,136.44,137.88,135.91,134.12,1.95,11169844,1527113147.07,136.72
JPM,20230504,134.12,134.96,135.72,131.81,135.98,-1.37,16942719,2263332085.87,133.59
JPM,20230503,135.98,138.44,138.67,135.76,138.92,-2.12,12748559,1747150617.9,137.05
JPM,20230502,138.92,141.4,142.41,138.43,141.2,-1.61,13966649,1947323780.13,139.43
JPM,20230501,141.2,142.26,143.37,140.83,138.24,2.14,20261911,2874409604.24,141.86
JPM,20230428,138.24,136.56,138.32,135.67,137.05,0.87,9808406,1351164815.25,137.76
JPM,20230427,137.05,136.0,137.91,135.66,135.23,1.35,8839703,1210988129.12,136.99
JPM,20230426,135.23,137.62,137.81,134.0,137.67,-1.77,14239208,1930238558.06,135.56
JPM,20230425,137.67,139.6,139.96,137.63,140.73,-2.17,10480372,1451089250.3,138.46
JPM,20230424,140.73,140.46,141.1,140.04,140.54,0.14,7567664,1063539065.87,140.54
JPM,20230421,140.54,139.74,141.11,138.78,140.81,-0.19,11842536,1660947767.27,140.25
JPM,20230420,140.81,139.91,141.43,139.84,141.22,-0.29,10429899,1468533951.16,140.8
JPM,20230419,141.22,141.23,141.5,140.4,141.4,-0.13,9110754,1285120138.7,141.06
JPM,20230418,141.4,140.27,141.78,139.03,139.83,1.12,13760141,1938827396.74,140.9
JPM,20230417,139.83,139.95,140.06,137.66,138.73,0.79,16050485,2232128108.56,139.07
JPM,20230414,138.73,135.15,139.12,134.9,128.99,7.55,43800688,6047254825.35,138.06
JPM,20230413,128.99,128.46,129.04,126.83,128.5,0.38,12327606,1583243067.9,128.43
JPM,20230412,128.5,129.18,130.43,128.06,128.52,-0.02,11587157,1493779201.54,128.92
JPM,20230411,128.52,128.3,128.94,127.54,127.89,0.49,10382239,1332449285.69,128.34
JPM,20230410,127.89,126.54,128.23,126.22,127.47,0.33,9374938,1197017396.17,127.68
JPM,20230406,127.47,127.0,128.08,126.86,127.61,-0.11,8743445,1115314805.98,127.56
JPM,20230405,127.61,126.8,128.15,126.46,128.42,-0.63,9552012,1217881530.0,127.5
JPM,20230404,128.42,130.5,130.59,127.41,130.16,-1.34,11380336,1460539803.87,128.34
JPM,20230403,130.16,129.91,131.44,129.41,130.31,-0.12,11676450,1520900815.37,130.25
JPM,20230331,130.31,129.66,130.34,128.85,128.75,1.21,13023196,1690739025.34,129.83
JPM,20230330,128.75,129.95,130.12,127.65,129.14,-0.3,12102583,1557773078.52,128.71
JPM,20230329,129.14,130.1,130.22,127.77,128.88,0.2,14455934,1865810198.82,129.07
JPM,20230328,128.88,128.71,129.34,127.74,128.49,0.3,10778692,1386949270.97,128.68
JPM,20230327,128.49,126.79,129.38,126.29,124.91,2.87,18625649,2386642422.43,128.14
JPM,20230324,124.91,125.63,125.68,123.11,126.84,-1.52,22202961,2763691367.51,124.47
JPM,20230323,126.84,127.9,129.53,126.02,127.18,-0.27,16602672,2118833000.64,127.62
JPM,20230322,127.18,130.56,130.66,127.08,130.55,-2.58,16994559,2191402497.74,128.95
JPM,20230321,130.55,130.59,131.73,130.19,127.14,2.68,17425274,2278044405.62,130.73
JPM,20230320,127.14,126.99,129.47,126.01,125.81,1.06,22875504,2914503913.23,127.41
JPM,20230317,125.81,128.38,128.48,125.45,130.75,-3.78,38395981,4845849253.26,126.21
JPM,20230316,130.75,128.01,131.95,126.02,128.26,1.94,24380313,3161451505.23,129.67
JPM,20230315,128.26,130.98,130.99,126.73,134.62,-4.72,33392465,4290304308.08,128.48
JPM,20230314,134.62,135.28,135.53,131.29,131.25,2.57,29445208,3921983924.77,133.2
JPM,20230313,131.25,131.21,133.88,129.41,133.65,-1.8,42617079,5615034552.18,131.76
JPM,20230310,133.65,128.96,135.26,127.82,130.34,2.54,37344028,4951276624.39,132.59
JPM,20230309,130.34,136.76,137.35,129.22,137.8,-5.41,25533274,3368732505.19,131.94
JPM,20230308,137.8,138.0,138.59,136.88,138.62,-0.59,9913578,1365343564.62,137.72
JPM,20230307,138.62,142.01,142.31,137.81,142.82,-2.94,11503106,1604959476.58,139.52
JPM,20230306,142.82,143.44,144.04,142.66,143.66,-0.58,8918504,1277912817.45,143.29
JPM,20230303,143.66,141.51,143.74,141.08,141.07,1.84,9513063,1357922295.63,142.74
JPM,20230302,141.07,142.24,142.43,139.54,142.55,-1.04,11107551,1562899071.01,140.71
JPM,20230301,142.55,142.1,143.46,141.8,143.35,-0.56,7082828,1010155125.04,142.62
JPM,20230228,143.35,142.94,143.76,141.9,142.16,0.84,11019758,1576536168.39,143.06
JPM,20230227,142.16,142.11,143.31,141.72,140.93,0.87,10014653,1427119097.92,142.5
JPM,20230224,140.93,139.11,141.36,138.93,139.67,0.9,9055449,1272354878.19,140.51
JPM,20230223,139.67,138.73,140.17,137.94,138.56,0.8,7927227,1104036002.41,139.27
JPM,20230222,138.56,138.92,139.43,137.44,139.63,-0.77,11047610,1531602094.24,138.64
JPM,20230221,139.63,140.69,141.34,138.75,142.24,-1.83,9759617,1363386385.76,139.7
JPM,20230217,142.24,140.98,142.83,140.07,141.82,0.3,7905629,1120979533.67,141.8
JPM,20230216,141.82,142.91,143.39,141.68,143.8,-1.38,7974484,1135619232.94,142.41
JPM,20230215,143.8,141.61,143.89,141.3,143.2,0.42,6689910,957875362.61,143.18
JPM,20230214,143.2,142.5,143.81,141.6,142.57,0.44,9249399,1322574337.83,142.99
JPM,20230213,142.57,141.3,142.73,140.74,141.04,1.08,6984391,993856489.25,142.3
JPM,20230210,141.04,139.78,141.28,138.59,140.42,0.44,6568281,922270726.4,140.41
JPM,20230209,140.42,143.12,143.34,139.87,142.64,-1.56,6367484,898442441.17,141.1
JPM,20230208,142.64,142.65,144.04,142.28,143.65,-0.7,6909383,988725797.92,143.1
JPM,20230207,143.65,141.38,144.34,141.18,141.92,1.22,10399047,1487336176.03,143.03
JPM,20230206,141.92,140.23,142.24,140.03,141.09,0.59,8383359,1184677694.2,141.31
JPM,20230203,141.09,138.18,142.33,138.13,138.94,1.55,11486747,1616887143.14,140.76
JPM,20230202,138.94,140.0,140.46,138.0,139.59,-0.47,11775997,1637748078.13,139.08
JPM,20230201,139.59,138.21,140.88,138.12,139.96,-0.26,8818781,1231003145.44,139.59
JPM,20230131,139.96,139.88,140.07,138.25,139.13,0.6,9051567,1260818202.33,139.29
JPM,20230130,139.13,139.23,140.09,138.91,140.32,-0.85,6515016,908804404.05,139.49
JPM,20230127,140.32,140.61,141.26,139.75,139.98,0.24,7446082,1046472364.28,140.54
JPM,20230126,139.98,139.42,140.06,138.36,139.12,0.62,7371012,1027906861.74,139.45
JPM,20230125,139.12,138.05,139.12,137.25,138.45,0.48,8932801,1235543943.44,138.32
JPM,20230124,138.45,140.29,140.29,135.0,137.27,0.86,6944992,960907009.62,138.36
JPM,20230123,137.27,135.12,137.96,134.82,135.08,1.62,10487129,1435685862.67,136.9
JPM,20230120,135.08,135.16,135.49,133.55,134.75,0.24,13023079,1754650353.91,134.73
JPM,20230119,134.75,135.32,135.9,133.59,136.57,-1.33,13198981,1780231172.94,134.88
JPM,20230118,136.57,138.92,140.73,136.41,140.8,-3.0,13164465,1814123833.54,137.8
JPM,20230117,140.8,141.17,141.54,139.23,143.01,-1.55,14232536,1998544233.47,140.42
JPM,20230113,143.01,135.6,143.49,134.8,139.49,2.52,20051735,2823100012.56,140.79
JPM,20230112,139.49,140.0,140.86,139.22,139.63,-0.1,10937383,1530669251.04,139.95
JPM,20230111,139.63,138.9,139.75,138.1,138.6,0.74,8637914,1202487549.48,139.21
JPM,20230110,138.6,137.79,138.72,137.31,137.37,0.9,8989965,1243134158.19,138.28
JPM,20230109,137.37,138.6,138.88,136.88,137.94,-0.41,8452512,1164463696.68,137.77
JPM,20230106,137.94,136.13,138.38,134.49,135.35,1.91,9940684,1365086537.07,137.32
JPM,20230105,135.35,135.66,135.71,133.7,136.38,-0.76,8244981,1112833330.55,134.97
JPM,20230104,136.38,135.99,137.68,135.57,135.12,0.93,10970583,1497503229.49,136.5
JPM,20230103,135.12,135.24,136.74,133.89,134.1,0.76,10884305,1470607945.02,135.11
JPM,20221230,134.1,132.81,134.33,132.44,133.22,0.66,9152844,1223515574.54,133.68
JPM,20221229,133.22,132.93,133.27,132.31,132.46,0.57,6528789,867923499.2,132.94
JPM,20221228,132.46,131.85,133.41,131.01,131.74,0.55,8750539,1157734024.52,132.3
JPM,20221227,131.74,131.57,132.22,130.55,131.28,0.35,5331984,701745613.43,131.61
JPM,20221223,131.28,130.58,131.44,129.64,130.66,0.47,5064035,663113152.14,130.95
JPM,20221222,130.66,131.1,131.3,128.41,132.16,-1.13,8595883,1115732719.58,129.8
JPM,20221221,132.16,132.18,132.98,131.77,130.69,1.12,7960840,1053000288.51,132.27
JPM,20221220,130.69,130.97,132.05,130.2,130.06,0.48,8525484,1118197366.15,131.16
JPM,20221219,130.06,129.65,131.33,129.09,129.29,0.6,8981598,1168505001.64,130.1
JPM,20221216,129.29,129.15,129.9,128.43,130.1,-0.62,21090903,2724640958.6,129.19
JPM,20221215,130.1,131.15,132.08,129.05,133.41,-2.48,11996516,1562107136.51,130.21
JPM,20221214,133.41,133.78,135.71,132.76,134.08,-0.5,9221777,1236451249.27,134.08
JPM,20221213,134.08,136.88,137.09,133.08,134.21,-0.1,9718418,1305700557.24,134.35
JPM,20221212,134.21,132.4,134.65,131.6,132.16,1.55,7137504,953384245.55,133.57
JPM,20221209,132.16,132.2,133.76,132.0,132.88,-0.54,7590367,1007741906.09,132.77
JPM,20221208,132.88,132.33,132.98,131.43,131.5,1.05,8869180,1174236948.63,132.4
JPM,20221207,131.5,131.31,133.08,130.33,131.59,-0.07,11434657,1505245783.7,131.64
JPM,20221206,131.59,133.39,135.11,129.87,131.37,0.17,13925766,1832916283.8,131.62
JPM,20221205,131.37,134.24,134.57,130.6,135.16,-2.8,10014411,1319574001.59,131.77
JPM,20221202,135.16,134.49,135.35,133.34,136.24,-0.79,8928027,1200575985.64,134.47
JPM,20221201,136.24,138.18,138.66,135.43,138.18,-1.4,8842699,1205793176.88,136.36
JPM,20221130,138.18,136.09,138.18,133.19,136.56,1.19,13562590,1848147149.75,136.27
JPM,20221129,136.56,134.66,136.64,134.41,134.35,1.64,7831344,1064676698.74,135.95
JPM,20221128,134.35,136.07,136.71,134.19,136.74,-1.75,9690567,1306826258.07,134.86
JPM,20221125,136.74,136.48,137.14,136.06,136.48,0.19,3220496,440084643.0,136.65
JPM,20221123,136.48,134.94,136.5,134.86,135.04,1.07,7242442,984595505.02,135.95
JPM,20221122,135.04,134.0,135.27,133.69,133.05,1.5,9047504,1218371359.63,134.66
JPM,20221121,133.05,133.74,134.56,132.75,133.84,-0.59,7764731,1035138108.5,133.31
JPM,20221118,133.84,134.57,134.67,132.28,132.54,0.98,9429524,1258304914.08,133.44
JPM,20221117,132.54,132.0,132.89,131.28,133.12,-0.44,8794285,1163219197.52,132.27
JPM,20221116,133.12,133.0,133.56,132.03,132.94,0.14,7884145,1047936191.39,132.92
JPM,20221115,132.94,134.68,135.71,131.6,133.91,-0.72,14015516,1869599896.98,133.4
JPM,20221114,133.91,134.8,135.73,133.91,135.3,-1.03,10962247,1476140005.6,134.66
JPM,20221111,135.3,135.19,136.17,133.78,135.08,0.16,10645598,1440438832.42,135.31
JPM,20221110,135.08,132.63,135.25,132.53,129.74,4.12,16166125,2170190896.65,134.24
JPM,20221109,129.74,131.32,131.43,129.22,131.45,-1.3,9419555,1224929387.91,130.04
JPM,20221108,131.45,131.24,132.06,130.14,131.37,0.06,9863699,1295030785.96,131.29
JPM,20221107,131.37,131.0,132.29,130.48,130.68,0.53,11975340,1571443633.42,131.22
JPM,20221104,130.68,129.49,130.83,128.46,127.2,2.74,14286258,1856387794.29,129.94
JPM,20221103,127.2,126.31,128.18,125.91,126.97,0.18,12465215,1585095437.22,127.16
JPM,20221102,126.97,127.65,130.36,126.64,128.15,-0.92,16308981,2088888698.43,128.08
JPM,20221101,128.15,126.87,128.28,126.33,125.88,1.8,13118829,1673216250.22,127.54
JPM,20221031,125.88,125.7,127.43,125.59,126.08,-0.16,13153403,1662569225.29,126.4
JPM,20221028,126.08,125.29,126.28,124.05,124.6,1.19,11859473,1488720950.23,125.53
JPM,20221027,124.6,125.2,126.2,124.21,124.11,0.39,10688696,1337067260.31,125.09
